1708,錘,,Wasn´t it a cursed spindle that Sleeping Beauty pricked her finger on? Therefore the spindle was the metal that caused her to droop and eventually sleep for 100 years.,Spindle: the needle that drops on an LP record player. This is made of metal. It droops. Viola.,スイ,つむ、おもり,,錘 (つむ),저울추 추
1709,乗,,It´s a hay ride! You sit on piles of silage and everyone likes to imitate old-time farmers with a piece of wheat sticking out of their mouths.,"[ride; power; multiplication; record; counter for vehicles; board; mount; join] In the near future, we hope to ride on biomass fueled vehicles. Good news for those who have wheat silage surplus.",ジョウ、ショウ,の.る、-の.り、の.せる,"乗客(じょうかく): passenger<br>乗せる(のせる): to place on (something), to take on board, to give a ride, to let (one) take part, to impose on, to record, to mention, to load (luggage), to publish, to run (an ad)<br>乗っ取る(のっとる): to capture, to occupy, to usurp<br>乗り換え(のりかえ): transfer (trains buses etc.)<br>乗り込む(のりこむ): to board, to embark on, to get into (a car), to ship (passengers), to man (a ship), to help (someone) into, to march into, to enter<br>乗客(じょうきゃく): passenger<br>乗車(じょうしゃ): taking a train<br>乗換(のりかえ): transfer (trains, buses, etc.)<br>乗り換える(のりかえる): transfer<br>乗り物(のりもの): vehicle, vessel<br>乗る(のる): get on, get up on, ride in, be taken in, share in, join, feel like doing, be mentioned in, be in harmony with","乗せる (の.せる), 乗る (の.る)",탈 승
1710,剰,,"If you go for a ride and find a saber beside you, perhaps you got into an Army surplus jeep.","Remember the wheat we cut with scythes (farmer's equivalent of a saber) for profit (#906)?　Well, we harvested too much and have to use the surplus for silage. 過剰 (かじょう) : excess.",ジョウ,あまつさえ、あま.り、あま.る,過剰(かじょう): excess,,남을 잉
1711,今,"* We shall use <i>clock</i> as the primitive meaning of this character, in line with the above explanation.",My MEETING is at 7- but that´s NOW!,(re: ruuku35) The meeting is not at quarter to seven but now!,コン、キン,いま,"今更(いまさら): now, at this late hour<br>今日は(こんにちは): hello, good day (daytime greeting id)<br>今に(いまに): before long, even now<br>今にも(いまにも): at any time, soon<br>今回(こんかい): now, this time, lately<br>今後(こんご): from now on, hereafter<br>今日(こんにち): today<br>今夜(こんや): tonight<br>今度(こんど): next time<br>今(いま): this, now<br>今日(きょう): today, this day<br>今朝(けさ): this morning<br>今年(ことし): this year<br>今月(こんげつ): this month<br>今週(こんしゅう): this week<br>今晩(こんばん): tonight, this evening","今後 (こんご), 今日 (きょう), 今朝 (けさ), 今年 (こんねん), 昨今 (さっこん), 今 (いま)",이제 금
1712,含,,This clock includes a mouth that will tell you what the time is now. Hearing impaired people have this kind of watches... now imagine them as a big mouth under the clock.,Batteries included with this clock. Open the mouth at the back and insert them after purchase.,ガン,ふく.む、ふく.める,"含む(ふくむ): hold in the mouth, bear in mind, understand, cherish, harbor, contain, comprise, have, hold, include, embrace, be full of<br>含める(ふくめる): include, instruct, make one understand, put in one´s mouth","含む (ふく.む), 含める (ふく.める)",머금을 함
1714,吟,,"Versify this kanji as follows: Hickery dickery dock, the mouth ran by the clock.","To versify, words of rhythm needs to shoot out of your MOUTH with a CLOCK-like regularity.",ギン,,"吟味(ぎんみ): testing, scrutiny, careful investigation",,읊을 음
1715,念,,Someone wishing from the bottom of their heart that the clock would stop. A mid-life crisis perhaps.,Remember in the Wizard of Oz when the tin man wished for a heart and the wizard gave him that dinky little clock instead?,ネン,,"概念(がいねん): general idea, concept, notion<br>念(ねん): sense, idea, thought, feeling, desire, concern, attention, care<br>無念(むねん): chagrin, regret<br>観念(かんねん): idea, notion, conception, sense (e.g. of duty), resignation, preparedness, acceptance<br>記念(きねん): commemoration, memory<br>残念(ざんねん): sorry",,생각 념(염)
1717,琴,,Two kings were fighting over a beautiful koto (harp). So they had a clock built into it that would measure how long each one played it. That way they could be sure none played it more than othe other.,"Jesus is coming soon. Prepare to meet the king of kings now. Practice your harp playing skills all future angels!...　　　　　　　　　　　　　RTK2:　キン　琴線　きんせん(""heart strings"").",キン,こと,琴(こと): koto (Japanese harp),琴 (こと),거문고 금
1718,陰,,"There are three types of shade: 1. natural (a high pinnacle), 2. man-made buildings (a clock tower), 3. meteorological (a cloud).","Frosty the snowman is running around the pinnacle, staying in the shade. As he looks at his clock to see how much longer he can last, small clouds rise (steam) from his body. Nooo, Frosty!",イン,かげ、かげ.る,"陰気(いんき): gloom, melancholy<br>日陰(ひかげ): shadow<br>陰(かげ): shade, shadow, other side","陰 (かげ), 陰る (かげ.る)",응달 음
1719,予,,"Beforehand, this was a halberd but I cut it short so it could be for hand to hand combat.","Your halberd doesn´t have a handguard? You should have thought of that beforehand (i.e., before you were missing your hand).",ヨ、シャ,あらかじ.め,"予め(あらかじめ): beforehand, in advance, previously<br>予言(かねごと): prediction, promise, prognostication<br>予感(よかん): presentiment, premonition<br>予想(よそう): expectation, anticipation, prediction, forecast<br>予期(よき): expectation, assume will happen, forecast<br>予算(よさん): estimate, budget<br>予測(よそく): prediction, estimation<br>予備(よび): preparation, preliminaries, reserve, spare<br>予報(よほう): forecast, prediction<br>予防(よぼう): prevention, precaution, protection against<br>天気予報(てんきよほう): weather forecast<br>予習(よしゅう): preparation<br>予定(よてい): plan<br>予約(よやく): reservation",,미리 예
1720,序,,The preface to all human history was written beforehand in caves.,"Rename the ""beforehand"" part to be glove (because you have to wear gloves beforehand if you want to wield the halberd, which is why this primitive is an incomplete halberd). The story: a winter morning. A textbook author is holed up in his tiny office, a veritable cave. He wants to start his masterpiece textbook by first writing the preface. But he can´t get started. He sits and stares at empty paper until evening. It gets cold and he puts on gloves, shivering, but still unable to start his preface.",ジョ,つい.で、ついで,"秩序(ちつじょ): order, regularity, system, method<br>順序(じゅんじょ): order, sequence, procedure",,차례 서
1721,預,,Depositing money into your savings account is something you do beforehand if you use your head. If you´re in Japan your passbook says 預金機（よきんき）when you make a deposit.,"You bang your head on the ATM, wishing you´d deposited some money beforehand.",ヨ,あず.ける、あず.かる,"預金(よきん): deposit, bank account<br>預かる(あずかる): take charge of, receive deposit<br>預ける(あずける): put in charge of, to deposit","預かる (あず.かる), 預ける (あず.ける)",맡길 예/미리 예
1722,野,,"These days we all work in front of computers. Beforehand we all worked out in the fields, in the plains.","The plains are a challenging place to get any work done. Be sure you recharge your computer´s battery beforehand, or you won´t get anything done.",ヤ、ショ,の、の-,"視野(しや): field of vision, outlook<br>野外(やがい): fields, outskirts, open air, suburbs<br>野心(やしん): ambition, aspiration, designs, treachery<br>野生(やせい): wild<br>野党(やとう): opposition party<br>野(の): field<br>分野(ぶんや): field, sphere, realm, division, branch<br>平野(へいや): plain, open field<br>野菜(やさい): vegetable",野 (の),들 야
1723,兼,,"Our ninja hero, disguised as a gardener with a rake, is suddenly attacked from both left and right concurrently by bulls with animal horns. Our hero lets out a blood-curdling scream and tears his rake handle vertically in half, so he now has two wooden staffs (split rake handle) to fight with. He grips each staff (left side and right side) and rams it into the horns of the charging bulls. The force of each charging bull causes the tips of each staff to split again (split bottom of each rake handle).","You decide to take the bull by the horns and do both chores concurrently, grabbing your double-handled rake before attempting to clean up both your´s and your neighbours´ garden. But unfortunately, it´s not long until your rake splits in two.",ケン,か.ねる、-か.ねる,"兼ねて(かねて): simultaneously<br>気兼ね(きがね): hesitance, diffidence, feeling constraint, fear of troubling someone, having scruples about doing something<br>兼用(けんよう): multi-use, combined use, combination, serving two purposes<br>兼業(けんぎょう): side line, second business<br>兼ねる(かねる): hold (position), serve, be unable, be beyond one´s ability, cannot, hesitate to, combine with, use with, be impatient",兼ねる (か.ねる),겸할 겸
1724,嫌,,"Naturally, if you´re dating more than one woman concurrently, they will certainly dislike each other!",Attempting to court two women concurrently will make them both dislike you.,ケン、ゲン,きら.う、きら.い、いや,"嫌がる(いやがる): hate, dislike<br>機嫌(きげん): humour, temper, mood<br>嫌う(きらう): hate, dislike, loathe<br>好き嫌い(すききらい): likes and dislikes, taste<br>嫌(いや): disagreeable, detestable, unpleasant, reluctant<br>嫌い(きらい): dislike, hate","嫌悪 (けんお), 嫌疑 (けんぎ), 嫌 (いや), 嫌う (きら.う)",싫어할 혐
1725,鎌,,This is a special sickle with metal blades on both sides. It can cut many things concurrently!,The gold sickle of the USSR flag represents both leaders and workers laboring concurrently.,レン、ケン,かま,,鎌 (かま),낫 겸
1726,謙,,When you are self-effacing you use words to concurrently bring yourself down and make yourself look better.,"Though the man´s words were self-effacing, his actions concurrently made it clear that his modesty was false.",ケン,,"謙る(へりくだる): to deprecate oneself and praise the listener<br>謙虚(けんきょ): modesty, humility<br>謙遜(けんそん): humble, humility, modesty",,"겸손할 겸, 혐의 혐"
1727,廉,,"Stores don´t want you to know it, but if you find the secret cave, they run bargains there concurrently to their regular prices. (Image: pulling a certain level in a store to find the ""bargain cave).","If you have several sellers competing concurrently, one will cave in and give you a bargain…　RTK2:　レン　廉売　れんばい(bargain)…　MIXED GROUP: 鎌1599　(ｹﾝ): 兼1597　嫌1598　謙1600.",レン,,,,청렴할 렴(염)
1728,西,"* As a primitive, the meaning of <i>west</i> can be expanded to refer to the <i>Old West</i> of cowboy-movie fame, just as the meaning of the character for <i>east</i> was expanded into <i>the East</i>. Note, however, that in its primitive form the <i>legs</i> are straightened out and reach down to the bottom of the <i>mouth</i>. Hence, we get the shape ⻃. With the exception of one kanji, given in the following frame, this element always appears at the top of its relative primitives.",The old west represented by a completely empty whiskey bottle (compare sign of the bird (#1427) whiskey bottle about one third full).,Note: this kanji is also used to denote Spain.,セイ、サイ、ス,にし,"西日(にしび): westering sun<br>関西(かんさい): Kansai (SW half of Japan, including Osaka)<br>西暦(せいれき): Christian Era, Anno Domini (A.D.)<br>東西(とうざい): East and West, Orient and Occident, whole country, Your attention, please!<br>西洋(せいよう): West, Western countries<br>西(にし): west","西暦 (せいれき), 西部 (せいぶ), 北西 (ほくせい), 西 (にし)",서녘 서
1729,価,,"In the West, people have no value. Only money is important.","What might it mean for a person in the old west to be of value? Their face is on a ""Wanted!"" poster, of course. Imagine the reward...",カ、ケ,あたい,"価格(かかく): price, value, cost<br>価値(かち): value, worth, merit<br>高価(こうか): high price<br>定価(ていか): established price<br>評価(ひょうか): valuation, estimation, assessment, evaluation<br>物価(ぶっか): prices of commodities, prices (in general), cost-of-living",価 (あたい),값 가
1730,要,,"(ヨウ) When Clint needs a woman, he likes to be on top.","In some movie with the theme of the Old West, the population of a town finds themselve in dire need of women, after all of the town´s womens became crazy and started gunshooting and participating in duels and such.",ヨウ,い.る,"要因(よういん): primary factor, main cause<br>要する(ようする): to demand, to require, to take<br>要請(ようせい): claim, demand, request, application<br>要望(ようぼう): demand for, request<br>重要(じゅうよう): important, momentous, essential, principal, major<br>主要(しゅよう): chief, main, principal, major<br>需要(じゅよう): demand, request<br>要求(ようきゅう): request, demand, requisition<br>要旨(ようし): gist, essentials, summary, fundamentals<br>要するに(ようするに): in a word, after all, the point is ..., in short ...<br>要素(ようそ): element<br>要点(ようてん): gist, main point<br>要領(ようりょう): point, gist, essentials, outline<br>必要(ひつよう): necessary<br>要る(いる): need",要る (い.る),요긴할 요
1731,腰,,"If you want to get closer to the actual meaning, then I think that 腰(こし) is more like the hips or the small of the back. After being sat down in the office too long, people often say 腰がいたい！It´s the part of the body that needs massaging.","To the puritans reading this site - please stop reporting stories that have anything to do with sex! Although (as wrightak said) this kanji really refers to the hips, Heisig clearly chose the keyword ´loins´ because it was anatomically close enough, and the primitives lent themselves to an easy-to-remember story. Just because you´re all sexually repressed doesn´t mean other people won´t benefit from a story such as ""the part of the body people need more than any other are the loins"".",ヨウ,こし,"腰(こし): hip<br>腰掛け(こしかけ): seat, bench<br>腰掛ける(こしかける): sit (down)",腰 (こし),허리 요
1732,票,,"In the Old West there were no ballot boxes. Afraid of fraud and fighting among the gunslingers, the ballots were posted into a slot in the top of the local church altar instead. They may have been rough, but the cowboys wouldn´t fight in the church.","In western political elections (US), peoples ballots will often depend on religion and at which altar the prospective president prays.",ヒョウ,,"票(ひょう): label, ballot, ticket, sign<br>投票(とうひょう): voting, poll",,표 표
1733,漂,,"In Florida, Bush through Kerry´s ballots into the water, watching them drift away and setting the whole country adrift.",The political fanatic stole all the ballots and dumped them in the stream. He calmly watched them drift away as the cops came to a screech behind him.,ヒョウ,ただよ.う,"漂う(ただよう): to drift about, to float, to hang in air",漂う (ただよ.う),떠다닐 표
1734,標,,"Trees were frequenly used as signposts in those days, indicating where one had to go to cast their ballots.","Large wooden signposts are planted on peoples lawns, with the faces of their representatives all saying: ""Vote [1] Me!"" for the upcoming ballot.",ヒョウ,しるべ、しるし,"座標(ざひょう): coordinate(s)<br>標語(ひょうご): motto, slogan, catchword<br>標識(ひょうしき): sign, mark<br>標準(ひょうじゅん): standard, level<br>標本(ひょうほん): example, specimen<br>目標(もくひょう): mark, objective, target",,표할 표
1735,栗,,"Chestnut tree, west nut tree.",The cowboy climbed the tree to see where they were in the woods. The poor guy chose a chestnut tree. ouch ouch.,リツ、リ,くり、おののく,,,밤 률(율)
1737,遷,,"Since the days of the Old West, traveling has transitioned from trying not to step on big snakes to driving on big roads.","The west has gone through quite a transition, gone are the days when dogs and snakes roamed the desert, it´s all roads and casinos now.",セン,うつ.る、うつ.す、みやこがえ,"変遷(へんせん): change, transition, vicissitudes",,옮길 천
1738,覆,,"The U.S.S. Old West has capsized, and all the cowboys on board are trying to restore her upright.","Remember Oregon Trail? Remember how you had to float your wagon across rivers to get to the Old West? Well, sometimes that wagon capsizes. Once that happens you´d better quickly head to the nearest town to restore.",フク,おお.う、くつがえ.す、くつがえ.る,"覆す(くつがえす): to overturn, to upset, to overthrow, to undermine<br>覆面(ふくめん): mask, veil, disguise<br>覆う(おおう): cover, hide, conceal, wrap, disguise","覆う (おお.う), 覆す (くつがえ.す), 覆る (くつがえ.る)","다시 복, 덮을 부"
1739,煙,,"In the Old West, they used to light fires in the ground to make smoke signals.","Should be easy. SMOKE brings to mind ""Where there´s SMOKE, there´s FIRE"". So, the FIRE in the OLD WEST can tell people we´re you´re at, so put out the FIRE with SOIL to keep the SMOKE to a minimum.",エン,けむ.る、けむり、けむ.い,"煙たい(けむたい): smoky, feeling awkward<br>煙る(けむる): to smoke (e.g. fire)<br>煙草(たばこ): (pt:) (n) (uk) tobacco (pt: tabaco), cigarettes<br>煙突(えんとつ): chimney<br>禁煙(きんえん): No Smoking!<br>煙い(けむい): smoky<br>煙(けむり): smoke, fumes","煙い (けむ.い), 煙る (けむ.る), 煙 (けむり)","연기 연, 원기 인"
1740,南,,South of my belt leads to happiness.,"In the south (Southern Alabama, Southern Africa, picture any south, but choose one and stick with it) ""they measure happyness by the belt"". If someone has a larger belly (and a longer belt), it is believed they are well fed and thus are happy.",ナン、ナ,みなみ,"南(なん): south<br>南極(なんきょく): south pole, Antarctic<br>南米(なんべい): South America<br>南北(なんぼく): south and north<br>南(みなみ): South, proceeding south","南北 (なんぼく), 南端 (なんたん), 指南 (しなん), 南 (みなみ)",남녘 남
1741,楠,,We traveled to southern Japan just to see a camphor tree. It´s what we came for.,"Trivia: Cinnamomum camphora is native to Taiwan, southern Japan, southeast China and Indochina,.",ナン、ダン、ゼン、ネン,くす、くすのき,,,녹나무 이름 남
1742,献,,A South Korean street vendor is offering chihuahu snacks.,"If you go to someones place and the food sucks, you lower it down south of the table as an offering to their dog.",ケン、コン,たてまつ.る,"貢献(こうけん): contribution, services<br>献立(こんだて): menu, program, schedule<br>文献(ぶんけん): literature, books (reference)","献上 (けんじょう), 献身的 (けんしんてき), 文献 (ぶんけん)",바칠 헌
1743,門,"* As a primitive, we shall continue to give it the meaning of <i>gates</i>, but recommend the image of swinging doors (like the kind once common at entrances to saloons) to distinguish it from the primitive for <i>door</i>.","Heisig´s stroke order in the 4th edition (and earlier) is wrong, so be careful -- first is the left-most vertical stroke, then draw the rest of the ""sun"" attachment as you would normally. In fact, if you just wrote it out as two suns with elongated sides, you´ll get the stroke order exactly correct.",The gates to Hell. guarded by Cerebus or ... Bill Gates?,モン,かど、と,"門(かど): gate<br>正門(せいもん): main gate, main entrance<br>部門(ぶもん): class, group, category, department, field, branch<br>門(もん): gate",門 (かど),문 문
1744,問,,"A mouth on the Gates of Hell says ""Answer me these questions three, or thru the gates ye soon will be"".",Hark! Who goes there? is the expected question from the mouth of the guard at the gate…　　　RTK2:　モン　質問　しつもん(question).,モン,と.う、と.い、とん,"問い合わせる(といあわせる): to enquire, to seek information<br>問屋(といや): wholesale store<br>問う(とう): to ask, to question, to charge (i.e. with a crime), to accuse, without regard to (neg)<br>問(もん): problem, question<br>学問(がくもん): scholarship, study, learning<br>疑問(ぎもん): question, problem, doubt, guess<br>問い(とい): question, query<br>問い合わせ(といあわせ): enquiry<br>訪問(ほうもん): call, visit<br>問答(もんどう): questions and answers, dialogue<br>質問(しつもん): question, inquiry<br>問題(もんだい): problem, question","問い (と.い), 問う (と.う)",물을 문
1745,閲,,A little devil at the gates of hell reviews your record to see if you´re evil enough to get in.,"As I was reviewing for my exam at a quiet saloon, the devil popped out of nowhere and offered to make sure I pass. But I told him no way, since that´s cheating. Besides, I´m just reviewing things I already know. I won´t fail. But he kept insisting, so I kicked him and sent him crashing through the entrance gates.",エツ,けみ.する,"閲覧(えつらん): inspection, reading",,검열할 열
1746,閥,,You only get through the gates into that person's fiesta if you are in the same clique.,"The felled souls of the world, cut down like trees, pass through the gates of hell and join the clique.",バツ,,,,문벌 벌
1747,間,,"The interval between star systems (suns) was too large, so the stargates were created to travel between them.",We open the gates at regular intervals to let a bit of sun in.,カン、ケン,あいだ、ま、あい,"間柄(あいだがら): relation(ship)<br>合間(あいま): interval<br>空間(あきま): vacancy, room for rent or lease<br>何時の間にか(いつのまにか): before one knows, unnoticed, unawares<br>区間(くかん): section (of track etc)<br>この間(このあいだ): the other day, lately, recently<br>週間(しゅうかん): week, weekly<br>茶の間(ちゃのま): living room (Japanese style)<br>昼間(ちゅうかん): daytime, during the day<br>束の間(つかのま): moment, brief time, brief, transient<br>間違う(まちがう): to make a mistake, to be incorrect, to be mistaken<br>間に合う(まにあう): to be in time (for)<br>間々(まま): occasionally, frequently<br>間もなく(まもなく): soon, before long, in a short time<br>間(あいだ): space, interval<br>居間(いま): living room (Western style)<br>貸間(かしま): room to let<br>間隔(かんかく): space, interval<br>間接(かんせつ): indirectness<br>期間(きかん): period, term<br>客間(きゃくま): parlor, guest room<br>時間割(じかんわり): timetable, schedule<br>瞬間(しゅんかん): moment, second, instant<br>隙間(すきま): crevice, crack, gap, opening<br>世間(せけん): world, society<br>中間(ちゅうかん): middle, midway, interim<br>手間(てま): time, labour<br>床の間(とこのま): alcove<br>仲間(なかま): company, fellow, colleague, associate, comrade, mate, group, circle of friends, partner<br>人間(にんげん): human being, man, person<br>年間(ねんかん): year (interval of time)<br>間(ま): space, room, time, pause<br>間違い(まちがい): mistake<br>民間(みんかん): private, civilian, civil, popular, folk, unofficial<br>夜間(やかん): at night, nighttime<br>昼間(ひるま): daytime, during the daytime<br>間違える(まちがえる): make a mistake<br>時間(じかん): time","間隔 (かんかく), 中間 (ちゅうかん), 時間 (じかん), 間 (あいだ), 間 (ま)",사이 간
1749,簡,,[simplicity; brevity] The ししおどし is a bamboo device for scaring birds from the gates of your garden by clacking against a stone at regular intervals. Its design is simplicity itself. (Inspired by PepeSeco).,The simplicity of bamboo plant is in all its joints being at equal intervals.,カン,,"簡易(かんい): simplicity, easiness, quasi-<br>簡潔(かんけつ): brevity, conciseness, simplicity<br>簡素(かんそ): simplicity, plain<br>簡単(かんたん): easy, simple",,대쪽 간/간략할 간
1750,開,,"Sure you can squeeze through these gates by kicking them or pushing them with your body, but if you want to get them wide open, you need to do that with both your hands.","To open the gate, use your both hands.",カイ,ひら.く、ひら.き、-びら.き、ひら.ける、あ.く、あ.ける,"開催(かいさい): holding a meeting, open an exhibition<br>開拓(かいたく): reclamation (of wasteland), cultivation, pioneer<br>開発(かいはつ): development, exploitation<br>公開(こうかい): presenting to the public<br>切開(せっかい): clearing (land), opening up, cutting through<br>打開(だかい): break in the deadlock<br>未開(みかい): savage land, backward region, uncivilized<br>開会(かいかい): opening of a meeting<br>開始(かいし): start, commencement, beginning<br>開通(かいつう): opening, open<br>開放(かいほう): open, throw open, liberalization<br>展開(てんかい): develop, expansion (opposite of compression)<br>開く(ひらく): to open<br>開く(あく): open (e.g. a festival)<br>開ける(あける): become opened up, be up-to-date, become civilized","開く (あ.く), 開ける (あ.ける), 開く (ひら.く), 開ける (ひら.ける)",열 개
1751,閉,,"The gates are too big to be closed by man. Only a genie can. ""Close sesame!"".","Alright none of you GENIUSES could figure out how the door is CLOSED, so I invented these. They are called the SALOON DOORS. With these, you don't need to.",ヘイ,と.じる、と.ざす、し.める、し.まる、た.てる,"閉口(へいこう): shut mouth<br>閉鎖(へいさ): closing, closure, shutdown, lockout, unsociable<br>閉じる(とじる): close (e.g. book, eyes, meeting, etc.), shut<br>閉会(へいかい): closure<br>閉まる(しまる): to close, become closed<br>閉める(しめる): to close, shut","閉まる (し.まる), 閉める (し.める), 閉ざす (と.ざす), 閉じる (と.じる)",닫을 폐
1752,閣,,"To keep this distinct from other kanji such as ""watchtower"" and ""pagoda"", I use the mnemonic ""towering tower"". -- In some old 8-bit kung-fu videogame, with a plot similar as Bruce Lee´s last, unfinished movie, the hero must break through a gate at each level of the towering tower, fighting with opponents using various styles of kung-fu until he meets the finale at the topmost level of the ""towering tower"".",Remember the two towers from lord of the rings... each has it´s own - very difficult to master - entrance gate.,カク,,"内閣(ないかく): cabinet, (government) ministry",,집 각
1753,閑,,"Imagine the gates the Garden of Eden, the ultimate land of leisure. You´re not allowed in, but if you peek through you can see trees.","Imagine Leisure Suit Larry walking through the saloon doors with wood in his pants, hoping to get lucky.",カン,,"長閑(のどか): tranquil, calm, quiet",,한가할 한
1754,聞,,Press your ear to the gates and see if you can hear what is going on inside.,"To distinguish from listen, you hear someone at the door (gate).",ブン、モン,き.く、き.こえる,"聞き取り(ききとり): listening comprehension<br>聞こえる(きこえる): audible, can hear<br>新聞社(しんぶんしゃ): newspaper office<br>聞く(きく): hear, listen, ask<br>新聞(しんぶん): newspaper","新聞 (しんぶん), 風聞 (ふうぶん), 見聞 (けんぶん), 聞く (き.く), 聞こえる (き.こえる)",들을 문
1755,潤,,"Forgetting about the moat, the king stepped out of his gate and landed in the water. Needless to say he got wet.","(I had the same idea as Dingomick) I imagine some prankster who put a bucket full of water on top of the huge gates, so that it would fall on the king as he came through them. See the king now, between the gates, all wet, dripping drops of water.",ジュン,うるお.う、うるお.す、うる.む,"潤う(うるおう): to be moist, to be damp, to get wet, to profit by, to be watered, to receive benefits, to favor, to charm, to steepen<br>利潤(りじゅん): profit, returns","潤む (うる.む), 潤う (うるお.う), 潤す (うるお.す)",불을 윤
1756,欄,,[column; handrail; blank; space] I think about oriental (eastern) Torii gates: they have two supporting columns made of wood.,A column of text scratched on a black tree beside the gates of Hell: To the East lies The Beast.,ラン,てすり,欄(らん): column of text (as in a newspaper),,난간 란(난)
1757,闘,,"During the saloon brawl, one guy got glued to a table and was tossed out through the saloon gates. But he really wanted to fight, so he ran back through those gates (with the table still glued to his back) only to be tossed out again. Imagine him repeatedly running in and being tossed back out.","Food fight! Look, beans are stuck to the gates like glue.",トウ,たたか.う、あらそ.う,"戦闘(せんとう): battle, fight, combat<br>奮闘(ふんとう): hard struggle, strenuous effort",闘う (たたか.う),싸울 투
1758,倉,,"A godown is a dockside warehouse. This is actually a meeting of large doors and mouths. The stroke order is the same as door, not gates, just with the top stroke moved down into the now larger door.","Note: this is not gate but actually a variation of door and is written as such, with the vertical stroke last not first.",ソウ,くら,"倉庫(そうこ): storehouse, warehouse",倉 (くら),곳집 창
1759,創,,Back in the day the people were so excited to get hold of the Sega genesis they looted the godown with sabers.,I prefer to have girls Godown on my sabre to prevent unwanted GENESIS of babies............創造　そうぞう (creation).,ソウ、ショウ,つく.る、はじ.める、きず、けず.しける,"創刊(そうかん): launching (e.g. newspaper), first issue<br>創作(そうさく): production, literary creation, work<br>創造(そうぞう): creation<br>創立(そうりつ): establishment, founding, organization<br>独創(どくそう): originality",,비롯할 창
1760,非,"* As a primitive, we shall draw on the explanation above for the meaning of <i>jail cell</i>.",This looks like a pictogram of 3 fingers from each hand trying to open up a crack in a wall. That´s an un-believable way to escape from prison OR the UN- have a prison in the Hague.,"People in the jail cell are un-friendly, un-comely, and un-cooperative.",ヒ,あら.ず,"是非とも(ぜひとも): by all means (with sense of not taking ""no"" for an answer)<br>非(ひ): faulty-, non-<br>非行(ひこう): delinquency, misconduct<br>非難(ひなん): blame, attack, criticism<br>是非(ぜひ): certainly, without fail<br>非常(ひじょう): emergency, extraordinary, unusual<br>非常に(ひじょうに): very, greatly",,아닐 비
1761,俳,,I pity the fool/ Who put me in this jail cell/ I pity the fool. (Credit taijuando).,I pity the fool/ Who put me in this jail/ I pity the fool.,ハイ,,"俳優(はいゆう): actor, actress, player, performer<br>俳句(はいく): 17-syllable poem",,배우 배
1762,排,,"When ordered to go to the jail cell, the defendant gave the judge the finger and said he repudiated all that the legal system stood for if they were going to send an innocent man like him to jail.","He reached his fingers through the bars of his jail cell, trying to touch his beloved. But she repudiated him and left.",ハイ,,"排除(はいじょ): exclusion, removal, rejection<br>排水(はいすい): drainage",,밀칠 배
1763,悲,,"Saddness is like having your heart captured and jailed because of some sad or terrible event, etc. Here the sad heart waits for someone to come and un-lock their jail cell and set them free again.","Stuck in a jail cell with his heart crying out to see his family again, the prisoner has never felt so sad.",ヒ,かな.しい、かな.しむ,"悲観(ひかん): pessimism, disappointment<br>悲惨(ひさん): misery<br>悲鳴(ひめい): shriek, scream<br>悲しむ(かなしむ): be sad, mourn for, regret<br>悲劇(ひげき): tragedy<br>悲しい(かなしい): sad","悲しい (かな.しい), 悲しむ (かな.しむ)",슬플 비
1764,罪,,"Guilty under the eyes of the law, therefore sentenced to jail. [note: ´UNDER the eye of the law´ works in penalty (#833) as well.].","It is his guilt that is causing them. He is having these nightmares where the great (sideways) eye appears at the top of his jail cell, and is staring down intently at him. Guilt is a merciless tormentor.",ザイ,つみ,"罪(つみ): crime, fault, indiscretion<br>犯罪(はんざい): crime",罪 (つみ),허물 죄
1765,輩,,"Some man jailed in Russia, is freed by his comrade (from the Communist party perhaps), who crashes into the jail cell with a vehicle.",(+fuaburisu) But it´s the wrong jail cell! Your comrade is one floor above.,ハイ,ともがら、 -ばら、 やかい、 やから,後輩(こうはい): junior (at work or school)<br>先輩(せんぱい): one´s senior,,무리 배
1766,扉,,The only way out of a jail cell is to serve your time and walk out the front door. There are no other doors.,"An old man serving a very long jail sentence painted a life-like door at the back of his jail cell, hlafway open, with the blue sky, clouds, etc, as some kind of symbol of freedom. Every time the prison officers come to take him they ask him to come to the door. The old man with a grin always answers ""Which door?"", looking at his painted door with a grin. And the prison officer always answer, sighing - ""The front door !"".",ヒ,とびら,"扉(とびら): door, opening",扉 (とびら),사립문 비
1767,侯,,"Marquis Keydartee (make-believe french name, Key+dart+T).",(Going off various) Mr. T. is made a marquis and given the key to the city. But somebody disagrees with it and assassinates him with a dart.,コウ,,,,"제후 후, 어조사 혜"
1769,候,,The marquis has absolutely no interest in issuses of climate change. He´s old and near death. [Don´t forget the walking stick to symbolize his old age.].,The marquis moves to a warmer climate after he gets old enough to need a walking stick to get around.,コウ,そうろう,気候(きこう): climate<br>候補(こうほ): candidacy<br>天候(てんこう): weather,候 (そうろう),기후 후
